1732233275.1655538 49 -10 0 0 0
1732233275.165646 50 -2 0 0 0
1732233275.1657119 51 -4 0 0 0
1732233275.1657758 52 -12 0 0 0
1732233275.1658392 53 -13 0 0 0
1732233275.1659 54 -5 0 0 0
1732233275.165962 55 -2 0 0 0
1732233275.1660302 56 -14 0 0 0
1732233275.1660979 57 -29 0 0 0
1732233275.1661599 58 -40 0 0 0
1732233275.17027 59 -45 0 0 0
1732233275.170343 60 -50 0 0 0
1732233275.1704051 61 -53 0 0 0
1732233275.170466 62 -55 0 0 0
1732233275.1705248 63 -54 0 0 0
1732233275.170599 64 -61 0 0 0
1732233275.170658 65 -70 0 0 0
1732233275.1707158 66 -59 0 0 0
1732233275.170774 67 -38 0 0 0
1732233275.1708422 68 -33 0 0 0
1732233275.1771588 69 -41 0 0 0
1732233275.177223 70 -51 0 0 0
1732233275.177283 71 -58 0 0 0
1732233275.177342 72 -65 0 0 0
1732233275.177401 73 -61 0 0 0
1732233275.17747 74 -56 0 0 0
1732233275.1775308 75 -59 0 0 0
1732233275.1776068 76 -62 0 0 0
1732233275.177665 77 -58 0 0 0
1732233275.177723 78 -54 0 0 0
1732233275.178782 79 -53 0 0 0
1732233275.178844 80 -50 0 0 0
1732233275.178904 81 -50 0 0 0
1732233275.178965 82 -57 0 0 0
1732233275.179023 83 -67 0 0 0
1732233275.179082 84 -57 0 0 0
1732233275.17916 85 -43 0 0 0
1732233275.1792178 86 -44 0 0 0
1732233275.179277 87 -50 0 0 0
1732233275.1793349 88 -49 0 0 0
1732233275.21103 89 -45 0 0 0
1732233275.211104 90 -51 0 0 0
1732233275.211166 91 -67 0 0 0
1732233275.211224 92 -85 0 0 0
1732233275.211282 93 -91 0 0 0
1732233275.2113411 94 -84 0 0 0
1732233275.2114 95 -66 0 0 0
1732233275.211458 96 -52 0 0 0
1732233275.211516 97 -46 0 0 0
1732233275.211573 98 -39 0 0 0
1732233275.212784 99 -25 0 0 0
1732233275.2128189 0 -17 0 0 0
1732233275.2128499 1 -22 0 0 0
1732233275.2128818 2 -27 0 0 0
1732233275.2129128 3 -35 0 0 0
1732233275.2129438 4 -40 0 0 0
1732233275.212973 5 -44 0 0 0
1732233275.213004 6 -50 0 0 0
1732233275.213034 7 -60 0 0 0
1732233275.213065 8 -70 0 0 0
1732233275.2453601 9 -72 0 0 0
1732233275.245428 10 -68 0 0 0
1732233275.245489 11 -54 0 0 0
1732233275.245548 12 -40 0 0 0
1732233275.2456079 13 -35 0 0 0
1732233275.245676 14 -28 0 0 0
1732233275.245735 15 -21 0 0 0
1732233275.245793 16 -11 0 0 0
1732233275.2458508 17 -5 0 0 0
1732233275.245909 18 -2 0 0 0
1732233275.2497878 19 -8 0 0 0
1732233275.2498538 20 -19 0 0 0
1732233275.249913 21 -17 0 0 0
1732233275.2499719 22 -19 0 0 0
1732233275.250031 23 -21 0 0 0
1732233275.250089 24 -20 0 0 0
1732233275.250148 25 -14 0 0 0
1732233275.2502131 26 -5 0 0 0
1732233275.250271 27 5 0 0 0
1732233275.250329 28 17 0 0 0
1732233275.282806 29 9 0 0 0
1732233275.282877 30 -9 0 0 0
1732233275.282954 31 -21 0 0 0
1732233275.2830138 32 -25 0 0 0
1732233275.283075 33 -22 0 0 0
1732233275.283134 34 -14 0 0 0
1732233275.283207 35 -8 0 0 0
1732233275.283265 36 3 0 0 0
1732233275.283324 37 10 0 0 0
1732233275.283381 38 18 0 0 0
1732233275.2870579 39 21 0 0 0
1732233275.2871199 40 22 0 0 0
1732233275.287179 41 22 0 0 0
1732233275.287241 42 28 0 0 0
1732233275.2872992 43 27 0 0 0
1732233275.2873569 44 17 0 0 0
1732233275.2874172 45 -2 0 0 0
1732233275.2874749 46 -19 0 0 0
1732233275.28755 47 -22 0 0 0
1732233275.2876182 48 -17 0 0 0
1732233275.316559 49 -10 0 0 0
1732233275.31662 50 -4 0 0 0
1732233275.3166778 51 2 0 0 0
1732233275.3167381 52 2 0 0 0
1732233275.3167949 53 8 0 0 0
1732233275.316853 54 18 0 0 0
1732233275.3169112 55 19 0 0 0
1732233275.316968 56 9 0 0 0
1732233275.317027 57 -2 0 0 0
1732233275.317091 58 -8 0 0 0
1732233275.3469892 59 -17 0 0 0
1732233275.347052 60 -17 0 0 0
1732233275.347127 61 -17 0 0 0
1732233275.3471859 62 -20 0 0 0
1732233275.3473 63 -23 0 0 0
1732233275.34736 64 -29 0 0 0
1732233275.3474188 65 -26 0 0 0
1732233275.347479 66 -19 0 0 0
1732233275.3475358 67 -18 0 0 0
1732233275.347594 68 -19 0 0 0
1732233275.3513112 69 -19 0 0 0
1732233275.351373 70 -4 0 0 0
1732233275.351431 71 10 0 0 0
1732233275.351489 72 23 0 0 0
1732233275.3515468 73 22 0 0 0
1732233275.351605 74 8 0 0 0
1732233275.351664 75 -3 0 0 0
1732233275.351722 76 -2 0 0 0
1732233275.351779 77 10 0 0 0
1732233275.35184 78 24 0 0 0
1732233275.382572 79 23 0 0 0
1732233275.382637 80 17 0 0 0
1732233275.3826969 81 4 0 0 0
1732233275.382762 82 -6 0 0 0
1732233275.3828218 83 -19 0 0 0
1732233275.382881 84 -30 0 0 0
1732233275.3829398 85 -38 0 0 0
1732233275.382998 86 -46 0 0 0
1732233275.383056 87 -59 0 0 0
1732233275.383115 88 -69 0 0 0
1732233275.3858938 89 -70 0 0 0
1732233275.385956 90 -71 0 0 0
1732233275.386014 91 -62 0 0 0
1732233275.3860722 92 -46 0 0 0
1732233275.3861299 93 -33 0 0 0
1732233275.386188 94 -28 0 0 0
1732233275.386246 95 -23 0 0 0
1732233275.386304 96 -6 0 0 0
1732233275.386362 97 6 0 0 0
1732233275.386421 98 11 0 0 0
1732233275.4490821 99 9 0 0 0
1732233275.449147 0 -2 0 0 0
1732233275.449207 1 -21 0 0 0
1732233275.449267 2 -27 0 0 0
1732233275.449325 3 -23 0 0 0
1732233275.449384 4 -24 0 0 0
1732233275.449443 5 -34 0 0 0
1732233275.449501 6 -40 0 0 0
1732233275.449559 7 -34 0 0 0
1732233275.449617 8 -17 0 0 0
1732233275.453396 9 -4 0 0 0
1732233275.453463 10 -6 0 0 0
1732233275.453523 11 -17 0 0 0
1732233275.453582 12 -21 0 0 0
1732233275.453641 13 -17 0 0 0
1732233275.4536982 14 -22 0 0 0
1732233275.4537568 15 -41 0 0 0
1732233275.453814 16 -49 0 0 0
1732233275.4538722 17 -43 0 0 0
1732233275.45393 18 -41 0 0 0
1732233275.4549608 19 -44 0 0 0
1732233275.455022 20 -50 0 0 0
