1732232507.501813 48 85 0 0 0
1732232507.5019011 49 90 0 0 0
1732232507.501966 50 101 0 0 0
1732232507.5020301 51 89 0 0 0
1732232507.5020921 52 75 0 0 0
1732232507.5021539 53 65 0 0 0
1732232507.5022159 54 76 0 0 0
1732232507.502283 55 102 0 0 0
1732232507.502348 56 114 0 0 0
1732232507.502408 57 97 0 0 0
1732232507.5060081 58 87 0 0 0
1732232507.506073 59 61 0 0 0
1732232507.506133 60 35 0 0 0
1732232507.506192 61 32 0 0 0
1732232507.506252 62 69 0 0 0
1732232507.506311 63 108 0 0 0
1732232507.50637 64 98 0 0 0
1732232507.506429 65 87 0 0 0
1732232507.5064871 66 112 0 0 0
1732232507.506547 67 135 0 0 0
1732232507.534911 68 167 0 0 0
1732232507.535004 69 231 0 0 0
1732232507.5350661 70 275 0 0 0
1732232507.535127 71 281 0 0 0
1732232507.5351958 72 313 0 0 0
1732232507.535275 73 403 0 0 0
1732232507.535351 74 489 0 0 0
1732232507.535419 75 520 0 0 0
1732232507.535479 76 506 0 0 0
1732232507.535536 77 487 0 0 0
1732232507.541048 78 513 0 0 0
1732232507.541121 79 617 0 0 0
1732232507.541197 80 722 0 0 0
1732232507.541259 81 747 0 0 0
1732232507.541325 82 771 0 0 0
1732232507.541383 83 796 0 0 0
1732232507.541441 84 816 0 0 0
1732232507.5414999 85 839 0 0 0
1732232507.541558 86 859 0 0 0
1732232507.541623 87 853 0 0 0
1732232507.569637 88 806 0 0 0
1732232507.569702 89 729 0 0 0
1732232507.569762 90 674 0 0 0
1732232507.5698218 91 649 0 0 0
1732232507.5698822 92 617 0 0 0
1732232507.569951 93 552 0 0 0
1732232507.570019 94 489 0 0 0
1732232507.570088 95 450 0 0 0
1732232507.570147 96 420 0 0 0
1732232507.570205 97 389 0 0 0
1732232507.604182 98 362 0 0 0
1732232507.604246 99 340 0 0 0
1732232507.604306 0 307 0 0 0
1732232507.604368 1 249 0 0 0
1732232507.6044412 2 178 0 0 0
1732232507.6045 3 112 0 0 0
1732232507.6045702 4 71 0 0 0
1732232507.604629 5 44 0 0 0
1732232507.6047108 6 1 0 0 0
1732232507.604788 7 -81 0 0 0
1732232507.608426 8 -149 0 0 0
1732232507.608491 9 -167 0 0 0
1732232507.608552 10 -166 0 0 0
1732232507.608613 11 -190 0 0 0
1732232507.608673 12 -235 0 0 0
1732232507.608742 13 -269 0 0 0
1732232507.608802 14 -279 0 0 0
1732232507.608862 15 -276 0 0 0
1732232507.608922 16 -263 0 0 0
1732232507.608982 17 -266 0 0 0
1732232507.6379352 18 -295 0 0 0
1732232507.638009 19 -323 0 0 0
1732232507.638069 20 -349 0 0 0
1732232507.638127 21 -378 0 0 0
1732232507.638187 22 -392 0 0 0
1732232507.6382458 23 -373 0 0 0
1732232507.6383061 24 -349 0 0 0
1732232507.6383722 25 -372 0 0 0
1732232507.638431 26 -412 0 0 0
1732232507.638499 27 -437 0 0 0
1732232507.64225 28 -430 0 0 0
1732232507.642323 29 -409 0 0 0
1732232507.642385 30 -389 0 0 0
1732232507.6424441 31 -375 0 0 0
1732232507.642503 32 -371 0 0 0
1732232507.6425622 33 -374 0 0 0
1732232507.642622 34 -377 0 0 0
1732232507.6426802 35 -396 0 0 0
1732232507.642739 36 -421 0 0 0
1732232507.642797 37 -421 0 0 0
1732232507.6708622 38 -420 0 0 0
1732232507.670937 39 -443 0 0 0
1732232507.671 40 -461 0 0 0
1732232507.6710668 41 -451 0 0 0
1732232507.671127 42 -437 0 0 0
1732232507.671186 43 -433 0 0 0
1732232507.6712441 44 -413 0 0 0
1732232507.671304 45 -406 0 0 0
1732232507.671364 46 -424 0 0 0
1732232507.671422 47 -413 0 0 0
1732232507.675664 48 -373 0 0 0
1732232507.675731 49 -342 0 0 0
1732232507.675792 50 -343 0 0 0
1732232507.675851 51 -371 0 0 0
1732232507.67591 52 -378 0 0 0
1732232507.6759691 53 -355 0 0 0
1732232507.676028 54 -338 0 0 0
1732232507.676086 55 -346 0 0 0
1732232507.6761441 56 -363 0 0 0
1732232507.676209 57 -357 0 0 0
1732232507.7066581 58 -340 0 0 0
1732232507.706721 59 -332 0 0 0
1732232507.706781 60 -341 0 0 0
1732232507.7068548 61 -337 0 0 0
1732232507.706914 62 -314 0 0 0
1732232507.706972 63 -299 0 0 0
1732232507.70703 64 -281 0 0 0
1732232507.707089 65 -275 0 0 0
1732232507.7071471 66 -277 0 0 0
1732232507.707215 67 -276 0 0 0
1732232507.761647 68 -263 0 0 0
1732232507.7617102 69 -260 0 0 0
1732232507.761769 70 -259 0 0 0
1732232507.761827 71 -242 0 0 0
1732232507.761885 72 -228 0 0 0
1732232507.761943 73 -237 0 0 0
1732232507.7619998 74 -241 0 0 0
1732232507.762059 75 -213 0 0 0
1732232507.7621171 76 -180 0 0 0
1732232507.762182 77 -150 0 0 0
1732232507.76574 78 -117 0 0 0
1732232507.765803 79 -72 0 0 0
1732232507.765862 80 -37 0 0 0
1732232507.765922 81 -24 0 0 0
1732232507.76598 82 -22 0 0 0
1732232507.7660391 83 -17 0 0 0
1732232507.766098 84 -19 0 0 0
1732232507.766155 85 -22 0 0 0
1732232507.7662132 86 -30 0 0 0
1732232507.7662709 87 -44 0 0 0
1732232507.767213 88 -43 0 0 0
1732232507.767276 89 -27 0 0 0
1732232507.767334 90 -20 0 0 0
1732232507.767393 91 -26 0 0 0
1732232507.767452 92 -41 0 0 0
1732232507.76751 93 -51 0 0 0
1732232507.7675679 94 -29 0 0 0
1732232507.767627 95 4 0 0 0
1732232507.767686 96 24 0 0 0
1732232507.767745 97 32 0 0 0
1732232507.7935202 98 40 0 0 0
1732232507.793586 99 41 0 0 0
1732232507.793646 0 44 0 0 0
1732232507.793706 1 60 0 0 0
1732232507.793765 2 81 0 0 0
1732232507.793824 3 82 0 0 0
1732232507.793934 4 81 0 0 0
1732232507.7940218 5 75 0 0 0
1732232507.794084 6 73 0 0 0
1732232507.794144 7 71 0 0 0
1732232507.795097 8 65 0 0 0
1732232507.79516 9 65 0 0 0
1732232507.795218 10 54 0 0 0
1732232507.795295 11 48 0 0 0
1732232507.7953532 12 56 0 0 0
1732232507.7954109 13 59 0 0 0
1732232507.79547 14 53 0 0 0
1732232507.795528 15 57 0 0 0
1732232507.795586 16 59 0 0 0
1732232507.7956438 17 58 0 0 0
1732232507.8254058 18 81 0 0 0
1732232507.825469 19 104 0 0 0
1732232507.825529 20 103 0 0 0
1732232507.825591 21 90 0 0 0
1732232507.8256488 22 96 0 0 0
1732232507.8257082 23 106 0 0 0
1732232507.8257668 24 109 0 0 0
1732232507.8258271 25 109 0 0 0
1732232507.825886 26 96 0 0 0
1732232507.825944 27 68 0 0 0
1732232507.8566852 28 65 0 0 0
1732232507.856748 29 83 0 0 0
1732232507.856808 30 104 0 0 0
1732232507.856867 31 100 0 0 0
1732232507.856926 32 68 0 0 0
1732232507.856986 33 55 0 0 0
1732232507.857044 34 66 0 0 0
1732232507.8571022 35 71 0 0 0
1732232507.8571599 36 72 0 0 0
1732232507.857218 37 81 0 0 0
1732232507.8609731 38 89 0 0 0
1732232507.861033 39 92 0 0 0
1732232507.861092 40 103 0 0 0
1732232507.86115 41 120 0 0 0
1732232507.861208 42 136 0 0 0
1732232507.861266 43 148 0 0 0
1732232507.861324 44 152 0 0 0
1732232507.861381 45 162 0 0 0
1732232507.861439 46 177 0 0 0
1732232507.8614988 47 179 0 0 0
1732232507.889587 48 155 0 0 0
1732232507.8896482 49 123 0 0 0
1732232507.889706 50 92 0 0 0
1732232507.889764 51 85 0 0 0
1732232507.889822 52 114 0 0 0
1732232507.8898802 53 135 0 0 0
1732232507.8899388 54 132 0 0 0
1732232507.889996 55 118 0 0 0
1732232507.890053 56 120 0 0 0
1732232507.890111 57 134 0 0 0
1732232507.8939378 58 146 0 0 0
1732232507.894002 59 151 0 0 0
1732232507.894061 60 144 0 0 0
1732232507.894119 61 121 0 0 0
1732232507.894177 62 96 0 0 0
1732232507.894235 63 87 0 0 0
1732232507.894293 64 101 0 0 0
1732232507.894351 65 115 0 0 0
1732232507.894408 66 114 0 0 0
1732232507.8944662 67 112 0 0 0
1732232507.924161 68 100 0 0 0
1732232507.924225 69 92 0 0 0
1732232507.924285 70 99 0 0 0
1732232507.924343 71 112 0 0 0
1732232507.9244008 72 122 0 0 0
1732232507.924462 73 128 0 0 0
1732232507.92452 74 116 0 0 0
1732232507.924578 75 92 0 0 0
1732232507.9246368 76 69 0 0 0
1732232507.924696 77 57 0 0 0
1732232507.9297621 78 65 0 0 0
1732232507.929826 79 83 0 0 0
1732232507.929887 80 99 0 0 0
1732232507.929951 81 99 0 0 0
1732232507.93001 82 86 0 0 0
1732232507.930069 83 84 0 0 0
1732232507.9301271 84 90 0 0 0
1732232507.930186 85 104 0 0 0
1732232507.9302452 86 112 0 0 0
1732232507.9303029 87 112 0 0 0
1732232507.960991 88 124 0 0 0
1732232507.96105 89 130 0 0 0
1732232507.961108 90 92 0 0 0
1732232507.961167 91 59 0 0 0
1732232507.961243 92 65 0 0 0
1732232507.961301 93 92 0 0 0
1732232507.961358 94 103 0 0 0
1732232507.9614148 95 90 0 0 0
1732232507.961473 96 75 0 0 0
1732232507.9615302 97 76 0 0 0
1732232507.9722419 98 88 0 0 0
1732232507.9723022 99 104 0 0 0
1732232507.9723608 0 119 0 0 0
1732232507.972419 1 119 0 0 0
1732232507.972477 2 101 0 0 0
1732232507.9725351 3 96 0 0 0
1732232507.9725928 4 98 0 0 0
1732232507.972651 5 104 0 0 0
1732232507.972708 6 96 0 0 0
1732232507.972766 7 81 0 0 0
1732232508.000861 8 77 0 0 0
1732232508.000926 9 74 0 0 0
1732232508.000986 10 71 0 0 0
1732232508.001045 11 76 0 0 0
1732232508.0011032 12 102 0 0 0
1732232508.001649 13 114 0 0 0
1732232508.0017102 14 104 0 0 0
1732232508.001769 15 84 0 0 0
1732232508.001827 16 85 0 0 0
1732232508.0018911 17 91 0 0 0
1732232508.0072262 18 92 0 0 0
1732232508.007288 19 85 0 0 0
1732232508.007346 20 64 0 0 0
1732232508.007404 21 51 0 0 0
1732232508.007461 22 59 0 0 0
1732232508.007518 23 69 0 0 0
1732232508.007575 24 76 0 0 0
1732232508.007633 25 85 0 0 0
1732232508.007692 26 82 0 0 0
1732232508.0077498 27 73 0 0 0
1732232508.062335 28 74 0 0 0
1732232508.0624042 29 76 0 0 0
1732232508.062465 30 66 0 0 0
1732232508.062523 31 40 0 0 0
1732232508.062581 32 25 0 0 0
1732232508.062638 33 44 0 0 0
1732232508.062695 34 72 0 0 0
1732232508.062752 35 82 0 0 0
1732232508.062809 36 76 0 0 0
1732232508.0628679 37 61 0 0 0
1732232508.063694 38 68 0 0 0
1732232508.063759 39 93 0 0 0
1732232508.063817 40 104 0 0 0
1732232508.0638762 41 93 0 0 0
1732232508.063935 42 72 0 0 0
1732232508.063993 43 55 0 0 0
1732232508.064051 44 54 0 0 0
1732232508.06411 45 48 0 0 0
1732232508.064168 46 35 0 0 0
1732232508.0642262 47 48 0 0 0
1732232508.067262 48 59 0 0 0
1732232508.067322 49 57 0 0 0
1732232508.067379 50 50 0 0 0
1732232508.0674372 51 44 0 0 0
1732232508.0674949 52 56 0 0 0
1732232508.067554 53 65 0 0 0
1732232508.067612 54 67 0 0 0
1732232508.06767 55 71 0 0 0
1732232508.067727 56 83 0 0 0
1732232508.067785 57 82 0 0 0
1732232508.095875 58 66 0 0 0
1732232508.095948 59 40 0 0 0
1732232508.096009 60 22 0 0 0
1732232508.096069 61 25 0 0 0
1732232508.096127 62 44 0 0 0
